,dataset_name,relation_P_ID,relation_label,tail_entity_Q_ID,tail_entity_label,count
17788,HumanWikidata5M,P19,place of birth,Q2734150,NA,6
17789,HumanWikidata5M,P19,place of birth,Q42102,NA,6
17790,HumanWikidata5M,P19,place of birth,Q831279,NA,6
17791,HumanWikidata5M,P19,place of birth,Q830669,NA,6
17792,HumanWikidata5M,P19,place of birth,Q583071,NA,6
17793,HumanWikidata5M,P19,place of birth,Q732028,NA,6
17794,HumanWikidata5M,P19,place of birth,Q646755,NA,6
17795,HumanWikidata5M,P19,place of birth,Q1771762,NA,6
17796,HumanWikidata5M,P19,place of birth,Q683037,NA,6
17797,HumanWikidata5M,P19,place of birth,Q131330,NA,6
17798,HumanWikidata5M,P19,place of birth,Q323072,NA,6
17799,HumanWikidata5M,P19,place of birth,Q3016798,NA,6
17800,HumanWikidata5M,P19,place of birth,Q162933,NA,6
17801,HumanWikidata5M,P19,place of birth,Q1996092,NA,6
17802,HumanWikidata5M,P19,place of birth,Q966777,NA,6
17803,HumanWikidata5M,P19,place of birth,Q547093,NA,6
17804,HumanWikidata5M,P19,place of birth,Q971581,NA,6
17805,HumanWikidata5M,P19,place of birth,Q69517,NA,6
17806,HumanWikidata5M,P19,place of birth,Q529164,NA,6
17807,HumanWikidata5M,P19,place of birth,Q812892,NA,6
17808,HumanWikidata5M,P19,place of birth,Q185323,NA,6
17809,HumanWikidata5M,P19,place of birth,Q1184093,NA,6
17810,HumanWikidata5M,P19,place of birth,Q244934,NA,6
17811,HumanWikidata5M,P19,place of birth,Q3710240,NA,6
17812,HumanWikidata5M,P19,place of birth,Q949833,NA,6
17813,HumanWikidata5M,P19,place of birth,Q190216,NA,6
17814,HumanWikidata5M,P19,place of birth,Q489622,NA,6
17815,HumanWikidata5M,P19,place of birth,Q66601,NA,6
17816,HumanWikidata5M,P19,place of birth,Q3640815,NA,6
17817,HumanWikidata5M,P19,place of birth,Q984609,NA,6
17818,HumanWikidata5M,P19,place of birth,Q575429,NA,6
17819,HumanWikidata5M,P19,place of birth,Q54614,NA,6
17820,HumanWikidata5M,P19,place of birth,Q3056690,NA,6
17821,HumanWikidata5M,P19,place of birth,Q590743,NA,6
17822,HumanWikidata5M,P19,place of birth,Q66283,NA,6
17823,HumanWikidata5M,P19,place of birth,Q911558,NA,6
17824,HumanWikidata5M,P19,place of birth,Q933113,NA,6
17825,HumanWikidata5M,P19,place of birth,Q589053,NA,6
17826,HumanWikidata5M,P19,place of birth,Q841129,NA,6
17827,HumanWikidata5M,P19,place of birth,Q259497,NA,6
17828,HumanWikidata5M,P19,place of birth,Q817273,NA,6
17829,HumanWikidata5M,P19,place of birth,Q502424,NA,6
17830,HumanWikidata5M,P19,place of birth,Q501971,NA,6
17831,HumanWikidata5M,P19,place of birth,Q516474,NA,6
17832,HumanWikidata5M,P19,place of birth,Q103212,NA,6
17833,HumanWikidata5M,P19,place of birth,Q584671,NA,6
17834,HumanWikidata5M,P19,place of birth,Q586057,NA,6
17835,HumanWikidata5M,P19,place of birth,Q844133,NA,6
17836,HumanWikidata5M,P19,place of birth,Q208545,NA,6
17837,HumanWikidata5M,P19,place of birth,Q2662601,NA,6
17838,HumanWikidata5M,P19,place of birth,Q690030,NA,6
17839,HumanWikidata5M,P19,place of birth,Q939610,NA,6
17840,HumanWikidata5M,P19,place of birth,Q578014,NA,6
17841,HumanWikidata5M,P19,place of birth,Q743601,NA,6
17842,HumanWikidata5M,P19,place of birth,Q1103923,NA,6
17843,HumanWikidata5M,P19,place of birth,Q654342,NA,6
17844,HumanWikidata5M,P19,place of birth,Q1618305,NA,6
17845,HumanWikidata5M,P19,place of birth,Q3321325,NA,6
17846,HumanWikidata5M,P19,place of birth,Q594171,NA,6
17847,HumanWikidata5M,P19,place of birth,Q492737,NA,6
17848,HumanWikidata5M,P19,place of birth,Q2049746,NA,6
17849,HumanWikidata5M,P19,place of birth,Q999317,NA,6
17850,HumanWikidata5M,P19,place of birth,Q216075,NA,6
17851,HumanWikidata5M,P19,place of birth,Q4774998,NA,6
17852,HumanWikidata5M,P19,place of birth,Q1985120,NA,6
17853,HumanWikidata5M,P19,place of birth,Q719954,NA,6
17854,HumanWikidata5M,P19,place of birth,Q54682,NA,6
17855,HumanWikidata5M,P19,place of birth,Q2931901,NA,6
17856,HumanWikidata5M,P19,place of birth,Q72009,NA,6
17857,HumanWikidata5M,P19,place of birth,Q934086,NA,6
17858,HumanWikidata5M,P19,place of birth,Q175802,NA,6
17859,HumanWikidata5M,P19,place of birth,Q2302086,NA,6
17860,HumanWikidata5M,P19,place of birth,Q216912,NA,6
17861,HumanWikidata5M,P19,place of birth,Q221990,NA,6
17862,HumanWikidata5M,P19,place of birth,Q141748,NA,6
17863,HumanWikidata5M,P19,place of birth,Q111888,NA,6
17864,HumanWikidata5M,P19,place of birth,Q1018341,NA,6
17865,HumanWikidata5M,P19,place of birth,Q1052557,NA,6
17866,HumanWikidata5M,P19,place of birth,Q603240,NA,6
17867,HumanWikidata5M,P19,place of birth,Q116948,NA,6
17868,HumanWikidata5M,P19,place of birth,Q1009648,NA,6
17869,HumanWikidata5M,P19,place of birth,Q632816,NA,6
17870,HumanWikidata5M,P19,place of birth,Q72536,NA,6
17871,HumanWikidata5M,P19,place of birth,Q1650406,NA,6
17872,HumanWikidata5M,P19,place of birth,Q756649,NA,6
17873,HumanWikidata5M,P19,place of birth,Q539909,NA,6
17874,HumanWikidata5M,P19,place of birth,Q18101,NA,6
17875,HumanWikidata5M,P19,place of birth,Q621001,NA,6
17876,HumanWikidata5M,P19,place of birth,Q5138934,NA,6
17877,HumanWikidata5M,P19,place of birth,Q2064938,NA,6
17878,HumanWikidata5M,P19,place of birth,Q5119940,NA,6
17879,HumanWikidata5M,P19,place of birth,Q1106689,NA,6
17880,HumanWikidata5M,P19,place of birth,Q864156,NA,6
17881,HumanWikidata5M,P19,place of birth,Q939867,NA,6
17882,HumanWikidata5M,P19,place of birth,Q3353395,NA,6
17883,HumanWikidata5M,P19,place of birth,Q167859,NA,6
17884,HumanWikidata5M,P19,place of birth,Q1607,NA,6
17885,HumanWikidata5M,P19,place of birth,Q1004012,NA,6
17886,HumanWikidata5M,P19,place of birth,Q747628,NA,6
17887,HumanWikidata5M,P19,place of birth,Q7912051,NA,6
17888,HumanWikidata5M,P19,place of birth,Q2086753,NA,6
17889,HumanWikidata5M,P19,place of birth,Q179407,NA,6
17890,HumanWikidata5M,P19,place of birth,Q54155,NA,6
17891,HumanWikidata5M,P19,place of birth,Q5377277,NA,6
17892,HumanWikidata5M,P19,place of birth,Q1579038,NA,6
17893,HumanWikidata5M,P19,place of birth,Q6976593,NA,6
17894,HumanWikidata5M,P19,place of birth,Q217563,NA,6
17895,HumanWikidata5M,P19,place of birth,Q668384,NA,6
17896,HumanWikidata5M,P19,place of birth,Q1876313,NA,6
17897,HumanWikidata5M,P19,place of birth,Q628201,NA,6
17898,HumanWikidata5M,P19,place of birth,Q1569368,NA,6
17899,HumanWikidata5M,P19,place of birth,Q2920752,NA,6
17900,HumanWikidata5M,P19,place of birth,Q758379,NA,6
17901,HumanWikidata5M,P19,place of birth,Q1014306,NA,6
17902,HumanWikidata5M,P19,place of birth,Q1391867,NA,6
17903,HumanWikidata5M,P19,place of birth,Q389537,NA,6
17904,HumanWikidata5M,P19,place of birth,Q123304,NA,6
17905,HumanWikidata5M,P19,place of birth,Q202188,NA,6
17906,HumanWikidata5M,P19,place of birth,Q113697,NA,6
17907,HumanWikidata5M,P19,place of birth,Q639014,NA,6
17908,HumanWikidata5M,P19,place of birth,Q95121,NA,6
17909,HumanWikidata5M,P19,place of birth,Q1894520,NA,6
17910,HumanWikidata5M,P19,place of birth,Q990408,NA,6
17911,HumanWikidata5M,P19,place of birth,Q979251,NA,6
17912,HumanWikidata5M,P19,place of birth,Q281435,NA,6
17913,HumanWikidata5M,P19,place of birth,Q2304016,NA,6
17914,HumanWikidata5M,P19,place of birth,Q3877399,NA,6
17915,HumanWikidata5M,P19,place of birth,Q179431,NA,6
17916,HumanWikidata5M,P19,place of birth,Q274846,NA,6
17917,HumanWikidata5M,P19,place of birth,Q967781,NA,6
17918,HumanWikidata5M,P19,place of birth,Q982382,NA,6
17919,HumanWikidata5M,P19,place of birth,Q273748,NA,6
17920,HumanWikidata5M,P19,place of birth,Q1229283,NA,6
17921,HumanWikidata5M,P19,place of birth,Q3450922,NA,6
17922,HumanWikidata5M,P19,place of birth,Q743741,NA,6
17923,HumanWikidata5M,P19,place of birth,Q1181894,NA,6
17924,HumanWikidata5M,P19,place of birth,Q145871,NA,6
17925,HumanWikidata5M,P19,place of birth,Q967361,NA,6
17926,HumanWikidata5M,P19,place of birth,Q216363,NA,6
17927,HumanWikidata5M,P19,place of birth,Q145638,NA,6
17928,HumanWikidata5M,P19,place of birth,Q3240434,NA,6
17929,HumanWikidata5M,P19,place of birth,Q490150,NA,6
17930,HumanWikidata5M,P19,place of birth,Q1920249,NA,6
17931,HumanWikidata5M,P19,place of birth,Q565302,NA,6
17932,HumanWikidata5M,P19,place of birth,Q119936,NA,6
17933,HumanWikidata5M,P19,place of birth,Q666514,NA,6
17934,HumanWikidata5M,P19,place of birth,Q486081,NA,6
17935,HumanWikidata5M,P19,place of birth,Q521510,NA,6
17936,HumanWikidata5M,P19,place of birth,Q215643,NA,6
17937,HumanWikidata5M,P19,place of birth,Q1812539,NA,6
17938,HumanWikidata5M,P19,place of birth,Q951779,NA,6
17939,HumanWikidata5M,P19,place of birth,Q2186059,NA,6
17940,HumanWikidata5M,P19,place of birth,Q991055,NA,6
17941,HumanWikidata5M,P19,place of birth,Q215826,NA,6
17942,HumanWikidata5M,P19,place of birth,Q2353901,NA,6
17943,HumanWikidata5M,P19,place of birth,Q1284760,NA,6
17944,HumanWikidata5M,P19,place of birth,Q779498,NA,6
17945,HumanWikidata5M,P19,place of birth,Q525493,NA,6
17946,HumanWikidata5M,P19,place of birth,Q161808,NA,6
17947,HumanWikidata5M,P19,place of birth,Q3433521,NA,6
17948,HumanWikidata5M,P19,place of birth,Q502401,NA,6
17949,HumanWikidata5M,P19,place of birth,Q52980,NA,6
17950,HumanWikidata5M,P19,place of birth,Q211866,NA,6
17951,HumanWikidata5M,P19,place of birth,Q3554614,NA,6
17952,HumanWikidata5M,P19,place of birth,Q1025393,NA,6
17953,HumanWikidata5M,P19,place of birth,Q6694215,NA,6
17954,HumanWikidata5M,P19,place of birth,Q3306145,NA,6
17955,HumanWikidata5M,P19,place of birth,Q7256,NA,6
17956,HumanWikidata5M,P19,place of birth,Q22745,NA,6
17957,HumanWikidata5M,P19,place of birth,Q996014,NA,6
17958,HumanWikidata5M,P19,place of birth,Q210636,NA,6
17959,HumanWikidata5M,P19,place of birth,Q1020942,NA,6
17960,HumanWikidata5M,P19,place of birth,Q3085326,NA,6
17961,HumanWikidata5M,P19,place of birth,Q985341,NA,6
17962,HumanWikidata5M,P19,place of birth,Q2036838,NA,6
17963,HumanWikidata5M,P19,place of birth,Q507078,NA,6
17964,HumanWikidata5M,P19,place of birth,Q284855,NA,6
17965,HumanWikidata5M,P19,place of birth,Q168215,NA,6
17966,HumanWikidata5M,P19,place of birth,Q493924,NA,6
17967,HumanWikidata5M,P19,place of birth,Q1658586,NA,6
17968,HumanWikidata5M,P19,place of birth,Q4116555,NA,6
17969,HumanWikidata5M,P19,place of birth,Q518360,NA,6
17970,HumanWikidata5M,P19,place of birth,Q71133,NA,6
17971,HumanWikidata5M,P19,place of birth,Q3130238,NA,6
17972,HumanWikidata5M,P19,place of birth,Q177839,NA,6
17973,HumanWikidata5M,P19,place of birth,Q2615624,NA,6
17974,HumanWikidata5M,P19,place of birth,Q52840,NA,6
17975,HumanWikidata5M,P19,place of birth,Q1014934,NA,6
17976,HumanWikidata5M,P19,place of birth,Q2520086,NA,6
17977,HumanWikidata5M,P19,place of birth,Q1018294,NA,6
17978,HumanWikidata5M,P19,place of birth,Q841957,NA,6
17979,HumanWikidata5M,P19,place of birth,Q522390,NA,6
17980,HumanWikidata5M,P19,place of birth,Q1012082,NA,6
17981,HumanWikidata5M,P19,place of birth,Q1966822,NA,6
17982,HumanWikidata5M,P19,place of birth,Q4356,NA,6
17983,HumanWikidata5M,P19,place of birth,Q172343,NA,6
17984,HumanWikidata5M,P19,place of birth,Q986557,NA,6
17985,HumanWikidata5M,P19,place of birth,Q22433,NA,6
17986,HumanWikidata5M,P19,place of birth,Q659918,NA,6
17987,HumanWikidata5M,P19,place of birth,Q844042,NA,6
17988,HumanWikidata5M,P19,place of birth,Q1184149,NA,6
17989,HumanWikidata5M,P19,place of birth,Q58994,NA,6
17990,HumanWikidata5M,P19,place of birth,Q3469089,NA,6
17991,HumanWikidata5M,P19,place of birth,Q1009607,NA,6
17992,HumanWikidata5M,P19,place of birth,Q5123,NA,6
17993,HumanWikidata5M,P19,place of birth,Q1474335,NA,6
17994,HumanWikidata5M,P19,place of birth,Q6272400,NA,6
17995,HumanWikidata5M,P19,place of birth,Q2418021,NA,6
17996,HumanWikidata5M,P19,place of birth,Q1942303,NA,6
17997,HumanWikidata5M,P19,place of birth,Q9026711,NA,6
17998,HumanWikidata5M,P19,place of birth,Q305508,NA,6
17999,HumanWikidata5M,P19,place of birth,Q507722,NA,6
18000,HumanWikidata5M,P19,place of birth,Q503295,NA,6
18001,HumanWikidata5M,P19,place of birth,Q847715,NA,6
18002,HumanWikidata5M,P19,place of birth,Q391461,NA,6
18003,HumanWikidata5M,P19,place of birth,Q506197,NA,6
18004,HumanWikidata5M,P19,place of birth,Q772596,NA,6
18005,HumanWikidata5M,P19,place of birth,Q241119,NA,6
18006,HumanWikidata5M,P19,place of birth,Q53819,NA,6
18007,HumanWikidata5M,P19,place of birth,Q1549436,NA,6
18008,HumanWikidata5M,P19,place of birth,Q202139,NA,6
18009,HumanWikidata5M,P19,place of birth,Q113662,NA,6
18010,HumanWikidata5M,P19,place of birth,Q18774,NA,6
18011,HumanWikidata5M,P19,place of birth,Q129677,NA,6
18012,HumanWikidata5M,P19,place of birth,Q9998,NA,6
18013,HumanWikidata5M,P19,place of birth,Q14888,NA,6
18014,HumanWikidata5M,P19,place of birth,Q407296,NA,6
18015,HumanWikidata5M,P19,place of birth,Q114862,NA,6
18016,HumanWikidata5M,P19,place of birth,Q50344,NA,6
18017,HumanWikidata5M,P19,place of birth,Q1471471,NA,6
18018,HumanWikidata5M,P19,place of birth,Q306440,NA,6
18019,HumanWikidata5M,P19,place of birth,Q39517,NA,6
18020,HumanWikidata5M,P19,place of birth,Q1025266,NA,6
18021,HumanWikidata5M,P19,place of birth,Q984493,NA,6
18022,HumanWikidata5M,P19,place of birth,Q504397,NA,6
18023,HumanWikidata5M,P19,place of birth,Q721125,NA,6
18024,HumanWikidata5M,P19,place of birth,Q180050,NA,6
18025,HumanWikidata5M,P19,place of birth,Q982431,NA,6
18026,HumanWikidata5M,P19,place of birth,Q2359107,NA,6
18027,HumanWikidata5M,P19,place of birth,Q538887,NA,6
18028,HumanWikidata5M,P19,place of birth,Q975650,NA,6
18029,HumanWikidata5M,P19,place of birth,Q103703,NA,6
18030,HumanWikidata5M,P19,place of birth,Q1570097,NA,6
18031,HumanWikidata5M,P19,place of birth,Q114977,NA,6
18032,HumanWikidata5M,P19,place of birth,Q500670,NA,6
18033,HumanWikidata5M,P19,place of birth,Q855059,NA,6
18034,HumanWikidata5M,P19,place of birth,Q995326,NA,6
18035,HumanWikidata5M,P19,place of birth,Q513933,NA,6
18036,HumanWikidata5M,P19,place of birth,Q426945,NA,6
18037,HumanWikidata5M,P19,place of birth,Q661329,NA,6
18038,HumanWikidata5M,P19,place of birth,Q1345006,NA,6
18039,HumanWikidata5M,P19,place of birth,Q10048,NA,6
18040,HumanWikidata5M,P19,place of birth,Q1862745,NA,6
18041,HumanWikidata5M,P19,place of birth,Q266923,NA,6
18042,HumanWikidata5M,P19,place of birth,Q622891,NA,6
18043,HumanWikidata5M,P19,place of birth,Q44758,NA,6
18044,HumanWikidata5M,P19,place of birth,Q2736117,NA,6
18045,HumanWikidata5M,P19,place of birth,Q67100,NA,6
18046,HumanWikidata5M,P19,place of birth,Q2598606,NA,6
18047,HumanWikidata5M,P19,place of birth,Q1014928,NA,6
18048,HumanWikidata5M,P19,place of birth,Q3357691,NA,6
18049,HumanWikidata5M,P19,place of birth,Q3174782,NA,6
18050,HumanWikidata5M,P19,place of birth,Q71455,NA,6
18051,HumanWikidata5M,P19,place of birth,Q732730,NA,6
18052,HumanWikidata5M,P19,place of birth,Q496066,NA,6
18053,HumanWikidata5M,P19,place of birth,Q1013233,NA,6
18054,HumanWikidata5M,P19,place of birth,Q11071,NA,6
18055,HumanWikidata5M,P19,place of birth,Q346802,NA,6
18056,HumanWikidata5M,P19,place of birth,Q48913,NA,6
18057,HumanWikidata5M,P19,place of birth,Q1061313,NA,6
18058,HumanWikidata5M,P19,place of birth,Q720952,NA,6
18059,HumanWikidata5M,P19,place of birth,Q516557,NA,6
18060,HumanWikidata5M,P19,place of birth,Q9182,NA,6
18061,HumanWikidata5M,P19,place of birth,Q904390,NA,6
18062,HumanWikidata5M,P19,place of birth,Q41358,NA,6
18063,HumanWikidata5M,P19,place of birth,Q761439,NA,6
18064,HumanWikidata5M,P19,place of birth,Q837420,NA,6
18065,HumanWikidata5M,P19,place of birth,Q55596,NA,6
18066,HumanWikidata5M,P19,place of birth,Q483902,NA,6
18067,HumanWikidata5M,P19,place of birth,Q63436,NA,6
18068,HumanWikidata5M,P19,place of birth,Q59176,NA,6
18069,HumanWikidata5M,P19,place of birth,Q1517614,NA,6
18070,HumanWikidata5M,P19,place of birth,Q1009524,NA,6
18071,HumanWikidata5M,P19,place of birth,Q1924160,NA,6
18072,HumanWikidata5M,P19,place of birth,Q1030194,NA,6
18073,HumanWikidata5M,P19,place of birth,Q1012924,NA,6
18074,HumanWikidata5M,P19,place of birth,Q2029597,NA,6
18075,HumanWikidata5M,P19,place of birth,Q301627,NA,6
18076,HumanWikidata5M,P19,place of birth,Q1066641,NA,6
18077,HumanWikidata5M,P19,place of birth,Q79237,NA,6
18078,HumanWikidata5M,P19,place of birth,Q9967,NA,6
18079,HumanWikidata5M,P19,place of birth,Q495380,NA,6
18080,HumanWikidata5M,P19,place of birth,Q4797728,NA,6
18081,HumanWikidata5M,P19,place of birth,Q649099,NA,6
18082,HumanWikidata5M,P19,place of birth,Q1004295,NA,6
18083,HumanWikidata5M,P19,place of birth,Q745906,NA,6
18084,HumanWikidata5M,P19,place of birth,Q39711,NA,6
18085,HumanWikidata5M,P19,place of birth,Q1349217,NA,6
18086,HumanWikidata5M,P19,place of birth,Q4224074,NA,6
18087,HumanWikidata5M,P19,place of birth,Q80098,NA,6
18088,HumanWikidata5M,P19,place of birth,Q1343132,NA,6
18089,HumanWikidata5M,P19,place of birth,Q2350079,NA,6
18090,HumanWikidata5M,P19,place of birth,Q652838,NA,6
18091,HumanWikidata5M,P19,place of birth,Q504919,NA,6
18092,HumanWikidata5M,P19,place of birth,Q31350,NA,6
18093,HumanWikidata5M,P19,place of birth,Q1847338,NA,6
18094,HumanWikidata5M,P19,place of birth,Q503928,NA,6
18095,HumanWikidata5M,P19,place of birth,Q1373729,NA,6
18096,HumanWikidata5M,P19,place of birth,Q22758,NA,6
18097,HumanWikidata5M,P19,place of birth,Q2536779,NA,6
18098,HumanWikidata5M,P19,place of birth,Q2454255,NA,6
18099,HumanWikidata5M,P19,place of birth,Q122443,NA,6
18100,HumanWikidata5M,P19,place of birth,Q406081,NA,6
18101,HumanWikidata5M,P19,place of birth,Q325244,NA,6
18102,HumanWikidata5M,P19,place of birth,Q2301062,NA,6
18103,HumanWikidata5M,P19,place of birth,Q842648,NA,6
18104,HumanWikidata5M,P19,place of birth,Q1709695,NA,6
18105,HumanWikidata5M,P19,place of birth,Q3398359,NA,6
18106,HumanWikidata5M,P19,place of birth,Q15917,NA,6
18107,HumanWikidata5M,P19,place of birth,Q808993,NA,6
18108,HumanWikidata5M,P19,place of birth,Q1817531,NA,6
18109,HumanWikidata5M,P19,place of birth,Q1853588,NA,6
18110,HumanWikidata5M,P19,place of birth,Q1373658,NA,6
18111,HumanWikidata5M,P19,place of birth,Q320049,NA,6
18112,HumanWikidata5M,P19,place of birth,Q779444,NA,6
18113,HumanWikidata5M,P19,place of birth,Q746395,NA,6
18114,HumanWikidata5M,P19,place of birth,Q144345,NA,6
18115,HumanWikidata5M,P19,place of birth,Q404484,NA,6
18116,HumanWikidata5M,P19,place of birth,Q994167,NA,6
18117,HumanWikidata5M,P19,place of birth,Q992173,NA,6
18118,HumanWikidata5M,P19,place of birth,Q8025212,NA,6
18119,HumanWikidata5M,P19,place of birth,Q5330905,NA,6
18120,HumanWikidata5M,P19,place of birth,Q1825419,NA,6
18121,HumanWikidata5M,P19,place of birth,Q2323126,NA,6
18122,HumanWikidata5M,P19,place of birth,Q62633,NA,6
18123,HumanWikidata5M,P19,place of birth,Q986636,NA,6
18124,HumanWikidata5M,P19,place of birth,Q507887,NA,6
18125,HumanWikidata5M,P19,place of birth,Q1806934,NA,6
18126,HumanWikidata5M,P19,place of birth,Q721034,NA,6
18127,HumanWikidata5M,P19,place of birth,Q25076,NA,6
18128,HumanWikidata5M,P19,place of birth,Q983433,NA,6
18129,HumanWikidata5M,P19,place of birth,Q501910,NA,6
18130,HumanWikidata5M,P19,place of birth,Q492659,NA,6
18131,HumanWikidata5M,P19,place of birth,Q484322,NA,6
18132,HumanWikidata5M,P19,place of birth,Q983517,NA,6
18133,HumanWikidata5M,P19,place of birth,Q1017362,NA,6
18134,HumanWikidata5M,P19,place of birth,Q917535,NA,6
18135,HumanWikidata5M,P19,place of birth,Q1924825,NA,6
18136,HumanWikidata5M,P19,place of birth,Q955565,NA,6
18137,HumanWikidata5M,P19,place of birth,Q26446,NA,6
18138,HumanWikidata5M,P19,place of birth,Q1020108,NA,6
18139,HumanWikidata5M,P19,place of birth,Q374511,NA,6
18140,HumanWikidata5M,P19,place of birth,Q1980885,NA,6
18141,HumanWikidata5M,P19,place of birth,Q54555,NA,6
18142,HumanWikidata5M,P19,place of birth,Q997392,NA,6
18143,HumanWikidata5M,P19,place of birth,Q57866,NA,6
18144,HumanWikidata5M,P19,place of birth,Q2729559,NA,6
18145,HumanWikidata5M,P19,place of birth,Q650910,NA,6
18146,HumanWikidata5M,P19,place of birth,Q158848,NA,6
18147,HumanWikidata5M,P19,place of birth,Q530309,NA,6
18148,HumanWikidata5M,P19,place of birth,Q1243,NA,6
18149,HumanWikidata5M,P19,place of birth,Q26483,NA,6
18150,HumanWikidata5M,P19,place of birth,Q845469,NA,6
18151,HumanWikidata5M,P19,place of birth,Q183296,NA,6
18152,HumanWikidata5M,P19,place of birth,Q176264,NA,6
18153,HumanWikidata5M,P19,place of birth,Q975843,NA,6
18154,HumanWikidata5M,P19,place of birth,Q5397758,NA,6
18155,HumanWikidata5M,P19,place of birth,Q1018668,NA,6
18156,HumanWikidata5M,P19,place of birth,Q862672,NA,6
18157,HumanWikidata5M,P19,place of birth,Q823896,NA,6
18158,HumanWikidata5M,P19,place of birth,Q666729,NA,6
18159,HumanWikidata5M,P19,place of birth,Q842652,NA,6
18160,HumanWikidata5M,P19,place of birth,Q243474,NA,6
18161,HumanWikidata5M,P19,place of birth,Q135686,NA,6
18162,HumanWikidata5M,P19,place of birth,Q1616626,NA,6
18163,HumanWikidata5M,P19,place of birth,Q818344,NA,6
18164,HumanWikidata5M,P19,place of birth,Q1001339,NA,6
18165,HumanWikidata5M,P19,place of birth,Q491879,NA,6
18166,HumanWikidata5M,P19,place of birth,Q936904,NA,6
18167,HumanWikidata5M,P19,place of birth,Q2333093,NA,6
18168,HumanWikidata5M,P19,place of birth,Q945602,NA,6
18169,HumanWikidata5M,P19,place of birth,Q1537813,NA,6
18170,HumanWikidata5M,P19,place of birth,Q2361686,NA,6
18171,HumanWikidata5M,P19,place of birth,Q50322,NA,6
18172,HumanWikidata5M,P19,place of birth,Q603823,NA,6
18173,HumanWikidata5M,P19,place of birth,Q913745,NA,6
